signal_date,mover,horizon,low_avol_return,high_avol_return,spread,low_signal_return,high_signal_return
2022-12-28,negative,3,0.034911624192943934,0.019540080153736667,-0.01537154403920726,-0.041310502984575934,-0.04284492847530931
2022-12-23,positive,5,-0.01167368360696015,-0.006854157030194377,0.004819526576765774,0.031520550971635274,0.032509455237161665
2022-12-23,negative,5,0.023012756330209633,0.0067766712503007365,-0.016236085079908896,-0.027927450400470132,-0.03326015363575634
2023-01-03,positive,1,0.023736666568172665,0.02608591655972875,0.002349249991556084,0.03388624504061074,0.03561785656395206
2023-01-03,negative,1,0.016849813712481915,0.012821441423309437,-0.004028372289172481,-0.05048921718793372,-0.04972756433646972
2022-12-29,positive,3,0.02733631284622397,0.024584468161095163,-0.002751844685128805,0.0692805464991177,0.07427728506925994
2022-12-29,negative,3,0.008810007413788004,0.012996837764682379,0.00418683035089437,-0.001696105838318452,-0.0021057439059894412
2022-12-27,positive,5,0.01200318053892073,0.014556233564926547,0.0025530530260058156,0.01968770366013331,0.021892410571126113
2022-12-27,negative,5,0.07517793869741095,0.07884549279266911,0.003667554095258174,-0.04962767745052663,-0.05113917566581957
2023-01-04,positive,1,-0.013345139795697241,-0.010756079981174853,0.00258905981452239,0.06084989399709038,0.06339969943924315
2023-01-04,negative,1,-0.012614820318497578,-0.010789195233723674,0.0018256250847739062,-0.018426196289422984,-0.02341750500503076
2022-12-30,positive,3,-0.001286334070695953,-0.000883206977335874,0.0004031270933600787,0.029919657549537227,0.03591319138574122
2022-12-30,negative,3,0.008763729263101892,0.0023076903457007686,-0.006456038917401123,-0.01947482948996686,-0.020209857966458154
2022-12-28,positive,5,0.03705517881946155,0.04431028261064544,0.007255103791183899,0.019665621495106374,0.019145251348703395
2022-12-28,negative,5,0.046322098106835574,0.03455100051394909,-0.011771097592886495,-0.041310502984575934,-0.04284492847530931
2023-01-05,positive,1,0.020439303202941225,0.019896782347910518,-0.000542520855030702,0.024248200654720213,0.02671480068860647
2023-01-05,negative,1,0.010806830891356232,0.019043990177803748,0.008237159286447512,-0.052557832939608085,-0.05225901725461888
2023-01-03,positive,3,0.029131257968919584,0.03593531658009848,0.006804058611178898,0.03388624504061074,0.03561785656395206
2023-01-03,negative,3,0.018733741797814934,0.023852719372047797,0.005118977574232861,-0.05048921718793372,-0.04972756433646972
2022-12-29,positive,5,0.01744090712760237,0.020650751039779692,0.0032098439121773193,0.0692805464991177,0.07427728506925994
2022-12-29,negative,5,0.018685027661919908,0.02279138148858618,0.004106353826666269,-0.001696105838318452,-0.0021057439059894412
2023-01-06,positive,1,0.015193680365367761,0.006298053002371971,-0.008895627362995793,0.0529687233361816,0.05821170964220716
2023-01-06,negative,1,0.011183733225125145,0.00395757405258737,-0.007226159172537774,-0.018631976016280943,-0.01822629189424989
2023-01-04,positive,3,0.014172234870774505,0.011251833565041973,-0.0029204013057325317,0.06084989399709038,0.06339969943924315
2023-01-04,negative,3,0.010039851556301143,0.013875128637606019,0.003835277081304874,-0.018426196289422984,-0.02341750500503076
2022-12-30,positive,5,0.023263058650589478,0.02167389919610808,-0.001589159454481403,0.029919657549537227,0.03591319138574122
2022-12-30,negative,5,0.03252278119237818,0.03229115671642098,-0.00023162447595720913,-0.01947482948996686,-0.020209857966458154
2023-01-09,positive,1,0.02251320373564662,0.023568042719246656,0.0010548389836000367,0.049174601420827906,0.05912534740168805
2023-01-09,negative,1,0.01295176556449396,0.012601389256625153,-0.00035037630786880804,-0.034479186634381084,-0.03521040117730465
2023-01-05,positive,3,0.04212615159754273,0.03587257143956747,-0.0062535801579752595,0.024248200654720213,0.02671480068860647
2023-01-05,negative,3,0.04788604480558096,0.048682759643759135,0.0007967148381781766,-0.052557832939608085,-0.05225901725461888
2023-01-03,positive,5,0.05719960752782673,0.060967736503469705,0.003768128975642983,0.03388624504061074,0.03561785656395206
2023-01-03,negative,5,0.05225881801168619,0.052157193311283614,-0.00010162470040259286,-0.05048921718793372,-0.04972756433646972
2023-01-10,positive,1,0.021593735822918476,0.01806332488541545,-0.003530410937503027,0.05464944961087731,0.0588937763004308
2023-01-10,negative,1,0.008798058224566965,0.011254538874675073,0.0024564806501081076,-0.017484143749389804,-0.01903556581002159
2023-01-06,positive,3,0.049651000918312475,0.028359802307061525,-0.02129119861125095,0.0529687233361816,0.05821170964220716
2023-01-06,negative,3,0.038633222817130164,0.039370840379596934,0.0007376175624667664,-0.018631976016280943,-0.01822629189424989
2023-01-04,positive,5,0.05526554989079442,0.052751102940358216,-0.00251444695043621,0.06084989399709038,0.06339969943924315
2023-01-04,negative,5,0.028755811857004508,0.034871119255681655,0.0061153073986771524,-0.018426196289422984,-0.02341750500503076
2023-01-11,positive,1,0.022996735216659247,0.018698107772156247,-0.004298627444503005,0.04978039481872337,0.05906313746098148
