date,mover,low_signal_return,high_signal_return,signal_return_difference,low_rank,high_rank
2017-03-15,negative,-0.008309999309194425,-0.01040422527872609,-0.002094225969531665,0.10052405425563497,0.10026906427525986
2017-03-16,positive,0.027539710779551096,0.03293421467449585,0.005394503894944756,0.8999572035386925,0.9000961323496535
2017-03-16,negative,-0.019350300496132934,-0.01996526000496774,-0.0006149595088348059,0.10011186164606686,0.09992465207914153
2017-03-17,positive,0.02742995544464038,0.027699722435850914,0.00026976699121053493,0.9001008553555472,0.8999128686327076
2017-03-17,negative,-0.02494961739067448,-0.024926723967191193,2.2893423483286157e-05,0.09979964572960551,0.1002016309204647
2017-03-20,positive,0.019105979694182117,0.024716661103079678,0.005610681408897561,0.8998745409067883,0.9001231092087767
2017-03-20,negative,-0.027428361536537847,-0.029919020972969133,-0.002490659436431286,0.10008366578014186,0.09996883311170214
2017-03-21,positive,0.0034916125096082344,0.006138719214748946,0.0026471067051407116,0.899927799473254,0.9002159456704911
2017-03-21,negative,-0.0564335678365397,-0.056908090864971186,-0.00047452302843148386,0.1000971250971251,0.10003607503607503
2017-03-22,positive,0.019803936806093925,0.021331921155292886,0.001527984349198961,0.8999439822518023,0.9000571270105381
2017-03-22,negative,-0.023799706743989818,-0.024371544519228232,-0.0005718377752384138,0.1000920687742651,0.09992970049916806
2017-03-23,positive,0.02747270224510704,0.031700698605228,0.004227996360120959,0.8996827375017805,0.9002718234186331
2017-03-23,negative,-0.015434295319540237,-0.0175707744319008,-0.0021364791123605637,0.10007675386538797,0.09997580176138252
2017-03-24,positive,0.02089063617825658,0.026504307794776038,0.005613671616519458,0.8998220226214236,0.9001396512530494
2017-03-24,negative,-0.01655300487757191,-0.0177416543421837,-0.00118864946461179,0.10010942400912462,0.09997394100687515
2017-03-27,positive,0.026857920122527894,0.029380538802948608,0.0025226186804207136,0.9000437140327577,0.8999359852257637
2017-03-27,negative,-0.016739106190378977,-0.018308508971716562,-0.001569402781337586,0.09996292607348382,0.10010357874059317
2017-03-28,positive,0.031082080198973665,0.031918150520171565,0.0008360703211978994,0.899874056813138,0.9000729582778518
2017-03-28,negative,-0.014788127543662235,-0.015171693116178423,-0.0003835655725161879,0.1000782290279627,0.09998834886817576
2017-03-29,positive,0.032751026089778576,0.03304304174934171,0.0002920156595631329,0.9000132890365448,0.9000003806755261
2017-03-29,negative,-0.014544536792977857,-0.016011465315305846,-0.0014669285223279892,0.10003931339977852,0.09996695044296788
2017-03-30,positive,0.029663819528241576,0.031245613142706897,0.0015817936144653204,0.8998579198579199,0.9000222693972694
2017-03-30,negative,-0.018434877199716086,-0.01942539165131476,-0.000990514451598673,0.099990564990565,0.10014263514263513
2017-03-31,positive,0.024475564234819662,0.025823165838086536,0.0013476016032668743,0.8999779013401767,0.8999923070525615
2017-03-31,negative,-0.015612759226791947,-0.017602319711095934,-0.001989560484303987,0.10005932579285873,0.09999241101131072
2017-04-03,positive,0.012191562814033241,0.01447722912359877,0.002285666309565528,0.8998057123879111,0.9002048737960813
2017-04-03,negative,-0.03508047951391199,-0.03659933549168729,-0.0015188559777753047,0.09993136278091444,0.10006472794199048
2017-04-04,positive,0.018394737784293312,0.023594933598202195,0.0052001958139088825,0.8997288623284639,0.9002478627158036
2017-04-04,negative,-0.02565743847104484,-0.029538078347811785,-0.0038806398767669455,0.09991644532979194,0.10011481850376273
2017-04-05,positive,0.01075128533822121,0.012219968087182672,0.0014686827489614612,0.8997868925052585,0.9002230017712829
2017-04-05,negative,-0.03519665328361617,-0.03550007794852865,-0.00030342466491248277,0.10001494520092993,0.0999873726890291
2017-04-06,positive,0.030759481133437204,0.03300204082143095,0.0022425596879937434,0.8997516078953206,0.9002108976491462
2017-04-06,negative,-0.010786988559100413,-0.01053780102423546,0.00024918753486495235,0.09989576402750056,0.10015385894876913
2017-04-07,positive,0.02038050518039398,0.02110074524823722,0.0007202400678432384,0.8999147286821705,0.900094407530454
2017-04-07,negative,-0.020246302251252762,-0.01997321563115519,0.00027308662009757276,0.10007364341085272,0.09995888704318937
2017-04-10,positive,0.02573330357583839,0.031783583092569734,0.006050279516731344,0.8997485632183908,0.9002105437665783
2017-04-10,negative,-0.01990545170192044,-0.021463535566591432,-0.0015580838646709928,0.10005857648099026,0.09995541141688771
2017-04-11,positive,0.024975842672260152,0.02680638119440466,0.0018305385221445078,0.8997772988505748,0.9002188328912466
2017-04-11,negative,-0.016272600608885184,-0.018237590787441797,-0.0019649901785566137,0.10008454907161804,0.09993316893236075
2017-04-12,positive,0.0102516012856042,0.011847048367674204,0.0015954470820700034,0.8999628644274471,0.9000008313934156
2017-04-12,negative,-0.03509801825794552,-0.03570661084194095,-0.0006085925839954265,0.1002466467132247,0.09980219764992795
2017-04-18,positive,0.018115865402502287,0.019199194324001835,0.0010833289214995483,0.8998248053837179,0.9001728768042968
2017-04-18,negative,-0.021673551600136513,-0.023211290467468865,-0.001537738867332352,0.10012384309212104,0.09990097348103391
2017-04-19,positive,0.022449070633926566,0.025458412203470282,0.0030093415695437165,0.8999380503295962,0.9000595037610868
2017-04-19,negative,-0.022901679482388075,-0.023162681508140767,-0.0002610020257526914,0.10004358530208983,0.09997810710676996
2017-04-20,positive,0.03376120328546507,0.03566113655243913,0.0018999332669740604,0.8998022422171967,0.900195913326597
2017-04-20,negative,-0.012979736817552406,-0.015309004887679,-0.0023292680701265944,0.10007449999198062,0.09993993488267654
2017-04-21,positive,0.016088781112142618,0.017611050226555156,0.0015222691144125382,0.8999801855245811,0.9000731487733514
2017-04-21,negative,-0.023662192017262662,-0.02612922251021395,-0.0024670304929512894,0.10011305906562488,0.0998953409858204
2017-04-24,positive,0.032945306969891855,0.0346071385246828,0.0016618315547909449,0.8999281456847246,0.9001248313090418
2017-04-24,negative,-0.014708122974350046,-0.014434447911605022,0.0002736750627450237,0.10005325814536344,0.0999460188933873
2017-04-25,positive,0.03355079777687893,0.03580684290961056,0.0022560451327316294,0.899582591041135,0.9003274912931131
2017-04-25,negative,-0.01382249152941408,-0.016540090260171662,-0.002717598730757583,0.09995245317540566,0.10009258088978765
2017-04-26,positive,0.03065365248199401,0.032119974464950865,0.0014663219829568544,0.8997594170799428,0.9001668351870575
2017-04-26,negative,-0.02021831772976041,-0.02141713159053214,-0.0011988138607717282,0.10026553998748133,0.09982642399730365
2017-04-27,positive,0.02659329319853696,0.028034850813384814,0.0014415576148478527,0.8997446974072647,0.9002515723270441
2017-04-27,negative,-0.030436166176078243,-0.03260071575951672,-0.00216454958343848,0.09999887690925427,0.10002077717879605
2017-04-28,positive,0.01714793783234184,0.01944011003877239,0.0022921722064305518,0.8999905115710588,0.9000287065180684
2017-04-28,negative,-0.03485170775000439,-0.037891095147927024,-0.003039387397922637,0.10012809379070778,0.09984577282449622
2017-05-01,positive,0.28147460137506136,0.027511894577455776,-0.2539627067976056,0.8998911174324606,0.9001259984250197
2017-05-01,negative,-0.02130304842249976,-0.023494141174379816,-0.002191092751880057,0.10005215113382512,0.09995162560467993
2017-05-02,positive,0.02249641095776172,0.02702096320832047,0.004524552250558752,0.8997193877551022,0.9002544572331302
2017-05-02,negative,-0.03012384805510824,-0.03265991786846828,-0.002536069813360041,0.10001583808879003,0.100018054615211
2017-05-03,positive,0.020715450837076196,0.0224870121068239,0.0017715612697477047,0.8998139048909974,0.900096577431379
2017-05-03,negative,-0.03925023841944126,-0.04016050032445124,-0.0009102619050099792,0.10026754449661938,0.09984299107647124
2017-05-04,positive,0.02839496161247731,0.03008753912451731,0.0016925775120400013,0.8998351990049752,0.9001882632293079
2017-05-04,negative,-0.04416357610420745,-0.04695605695900731,-0.002792480854799856,0.10000201912515345,0.099983039348711
2017-05-05,positive,0.04264808979717878,0.044080658390981034,0.0014325685938022525,0.899876101544183,0.9001485366642413
2017-05-05,negative,-0.021037399356385898,-0.02658667758410362,-0.005549278227717721,0.100173579109063,0.09985851726089416
2017-05-08,positive,0.0234077447063949,0.024250820686761966,0.0008430759803670675,0.8997934756245455,0.9002059988681379
2017-05-08,negative,-0.02803380373011024,-0.03046351054157994,-0.0024297068114697007,0.10013513622766594,0.09989134125636673
2017-05-09,positive,0.03089320136988171,0.034885598030743384,0.003992396660861673,0.8999195689836628,0.9000969058143488
2017-05-09,negative,-0.025496535968758293,-0.027060420553833786,-0.001563884585075493,0.09987552824598048,0.10015640938456308
2017-05-10,positive,0.03703365798972395,0.03739678281694424,0.0003631248272202847,0.8999411422758321,0.900153159263027
2017-05-10,negative,-0.022090759613864745,-0.025252026570929516,-0.0031612669570647706,0.10001433092735228,0.09987679439357974
2017-05-11,positive,0.02027448891060452,0.023076189592700105,0.0028017006820955856,0.8999726142148333,0.9000538402522716
2017-05-11,negative,-0.030794569185965143,-0.03336540075298835,-0.0025708315670232053,0.1001406743346865,0.09984833107803337
2017-05-12,positive,0.019716739292100428,0.021327078572449136,0.0016103392803487084,0.8997638313585716,0.9003017532029668
2017-05-12,negative,-0.029100107701518406,-0.03085706707755797,-0.001756959376039563,0.10004085990431237,0.09991627331984716
2017-05-15,positive,0.030349548020823035,0.03219490492311404,0.0018453569022910052,0.9001286599099098,0.899929617117117
2017-05-15,negative,-0.014461514181809012,-0.01698291668679701,-0.0025214025049879966,0.10025160875160877,0.0998231981981982
2017-05-16,positive,0.018610764891798654,0.021515527392170785,0.002904762500372131,0.8999018780926675,0.9001175213675212
2017-05-16,negative,-0.025087212685686866,-0.02552354761045062,-0.0004363349247637552,0.10014925133346186,0.099852114260009
2017-05-17,positive,0.004997039017157693,0.006206912945555482,0.0012098739283977894,0.899773139454636,0.9000235064340221
2017-05-17,negative,-0.055139935498631144,-0.0543495541335389,0.0007903813650922409,0.10010099186287255,0.09999213571508818
2017-05-18,positive,0.02596143599995258,0.027543023943858956,0.0015815879439063756,0.899976230559564,0.9000022446689113
2017-05-18,negative,-0.02005543386365604,-0.023296566244063975,-0.003241132380407935,0.10017981401314732,0.09985858585858584
2017-05-19,positive,0.03335858903827503,0.03518547930070108,0.0018268902624260508,0.9001028193168887,0.8999158532480646
2017-05-19,negative,-0.01570923563942416,-0.016137891751659847,-0.0004286561122356855,0.09998689714862721,0.10004487826769888
2017-05-22,positive,0.02901910670175582,0.03157346809453286,0.0025543613927770416,0.8998531225473707,0.9001900437268752
2017-05-22,negative,-0.015732703174965067,-0.016784175607375586,-0.0010514724324105183,0.10013946951131614,0.09986713757147662
2017-05-23,positive,0.02140505153581998,0.02282917598111252,0.0014241244452925413,0.8999966307277628,0.8999697467430368
2017-05-23,negative,-0.0209909496025827,-0.022159247195439734,-0.001168297592857033,0.10012317898857656,0.09989555256064689
2017-05-24,positive,0.022098187478052086,0.026677136927283112,0.004578949449231026,0.8999937301051413,0.9000191312176458
2017-05-24,negative,-0.02101606068612093,-0.02478574848092063,-0.003769687794799699,0.10003058583325294,0.09997693000225073
2017-05-25,positive,0.022424066716678483,0.026001219728905102,0.0035771530122266186,0.8999412214970592,0.9000558375634519
2017-05-25,negative,-0.026909989043928995,-0.028691966731619372,-0.0017819776876903774,0.10015611151397955,0.0998623801466441
2017-05-26,positive,0.02060213906749527,0.021570264088260894,0.0009681250207656256,0.9001475015293474,0.8998546315077753
2017-05-26,negative,-0.021870119712549957,-0.022584867627726594,-0.0007147479151766375,0.10018911587623554,0.09979997746224928
2017-05-30,positive,0.012871441722842842,0.014823825940116669,0.0019523842172738271,0.9001630540199788,0.8998506449422946
2017-05-30,negative,-0.034538775907578104,-0.036229413076974464,-0.0016906371693963598,0.10004962337956227,0.09993558659037274
2017-05-31,positive,0.018557327762035364,0.021066825378839645,0.0025094976168042807,0.899865117068205,0.9001651699872347
2017-05-31,negative,-0.023633191239420235,-0.02447380326039405,-0.000840612020973814,0.10013391342285131,0.09985295781020247
2017-06-01,positive,0.042749282952029656,0.04463349176091329,0.001884208808883632,0.8998798627925746,0.9002749546004842
2017-06-01,negative,-0.0046392879640617685,-0.006567264926574492,-0.0019279769625127237,0.10003535842688387,0.09965552131484334
2017-06-02,positive,0.027663029143630936,0.029711595353969063,0.002048566210338127,0.8999567503392129,0.9001158977838083
2017-06-02,negative,-0.020245249261501744,-0.023618943373362077,-0.0033736941118603335,0.10018119629127094,0.09980777928539122
2017-06-05,positive,0.015541343706808788,0.01809781867274252,0.002556474965933732,0.8998800248419151,0.900118563685637
2017-06-05,negative,-0.02800353608679449,-0.02957948809764659,-0.001575952010852099,0.10010122273841789,0.09993676603432702
2017-06-06,positive,0.024028736481805226,0.024302482844811894,0.0002737463630066682,0.9000845609614266,0.899950248756219
2017-06-06,negative,-0.02436960649159889,-0.02506251842969432,-0.0006929119380954321,0.1000040382503069,0.09998021257349615
2017-06-07,positive,0.020996560812754073,0.022213564847819917,0.0012170040350658433,0.8998627712989957,0.9001530207321025
2017-06-07,negative,-0.03255326709342586,-0.03387411401688166,-0.0013208469234557985,0.1002151765468092,0.09985997732426304
2017-06-08,positive,0.03734012110027542,0.03750194122704166,0.00016182012676624336,0.9000236558618011,0.8999920742753623
2017-06-08,negative,-0.01740941070231306,-0.01915167144578881,-0.0017422607434757521,0.10003615100931677,0.0999603713768116
2017-06-09,positive,0.037880450728169646,0.03956636418817897,0.0016859134600093265,0.8997495225146483,0.9002560616360752
2017-06-09,negative,-0.033220711025240574,-0.0346935430241421,-0.0014728319989015248,0.100086756660516,0.09992012236573758
2017-06-12,positive,0.023892368510588353,0.024186336976540396,0.00029396846595204293,0.9001298370672097,0.8998789318850419
2017-06-12,negative,-0.026115591660121347,-0.026393003119147457,-0.0002774114590261105,0.09992819157534026,0.10004582484725048
2017-06-13,positive,0.03058192073436326,0.030567101721645663,-1.4819012717597058e-05,0.9000023769236968,0.8999904973410683
2017-06-13,negative,-0.014076998321199352,-0.015182194191475392,-0.0011051958702760403,0.100082910321489,0.09993683023124647
2017-06-14,positive,0.015779084850650722,0.017088787778165162,0.0013097029275144396,0.8998113161846628,0.9002514976828303
2017-06-14,negative,-0.03555476597523845,-0.03588595159509572,-0.00033118561985727435,0.0998546319171955,0.1000768622131796
2017-06-15,positive,0.012719797912243725,0.015849099102662197,0.003129301190418472,0.8997757231488196,0.9002261703327692
2017-06-15,negative,-0.03225714651296852,-0.03284978995183035,-0.0005926434388618257,0.10030972524373541,0.09968415115623237
2017-06-16,positive,0.02560582994346548,0.029481504308169794,0.0038756743647043145,0.8996683039747065,0.9002331752484192
2017-06-16,negative,-0.024547930240385145,-0.026851829039574455,-0.0023038987991893106,0.10012856497612595,0.09990176151761516
2017-06-19,positive,0.03612270158762641,0.041650108183207774,0.005527406595581361,0.8998800282853608,0.9001012487343909
2017-06-19,negative,-0.016003368100372794,-0.018525227152573324,-0.00252185905220053,0.1000948202433184,0.09991056361795478
2017-06-20,positive,0.013361546160125503,0.018058497249311672,0.004696951089186168,0.899891869762065,0.9001758822207238
2017-06-20,negative,-0.03314576954594585,-0.033793396095853086,-0.0006476265499072362,0.1000060607520149,0.09994942683749157
2017-06-21,positive,0.025930716805337796,0.028325688349896995,0.002394971544559199,0.8998567488461106,0.9001604187774401
2017-06-21,negative,-0.03314361765604278,-0.033401698415395906,-0.00025808075935312286,0.10015165404223156,0.099822695035461
2017-06-22,positive,0.02903568824156111,0.030534969296732762,0.0014992810551716536,0.8998343598133088,0.9001622319523971
2017-06-22,negative,-0.01651349366969867,-0.01747048600545057,-0.0009569923357519022,0.09997922981924331,0.10000729763107667
2017-06-23,positive,0.03682695474526056,0.039226603284488966,0.002399648539228409,0.9000557099726842,0.8999512887174326
2017-06-23,negative,-0.01529797551333511,-0.016175599059497014,-0.0008776235461619031,0.10010071724093864,0.09989712624398972
2017-06-26,positive,0.033489180600390106,0.038142856969517726,0.00465367636912762,0.8996149256969304,0.9003809049246121
2017-06-26,negative,-0.018652301125712662,-0.020796713663001815,-0.0021444125372891525,0.10024840004338864,0.09976017599522724
2017-06-27,positive,0.014878545254323009,0.01731661431319529,0.0024380690588722814,0.8998627570346323,0.900143804112554
2017-06-27,negative,-0.036322320921254335,-0.03825491820283036,-0.0019325972815760276,0.10000270562770563,0.10005475514069262
2017-06-28,positive,0.038731493830658194,0.04088072967118731,0.002149235840529118,0.9000949913644213,0.8999748691170121
2017-06-28,negative,-0.009265570218200188,-0.011519182857822613,-0.002253612639622425,0.0998809909326425,0.09968642055267704
2017-06-29,positive,0.019867429638620576,0.02058407370824672,0.000716644069626144,0.8999346087332469,0.9000781587764808
2017-06-29,negative,-0.029987125721218928,-0.03241776575706966,-0.00243064003585073,0.09997243839169909,0.10001695579334198
2017-06-30,positive,0.0198856576290551,0.020106030075853265,0.00022037244679816437,0.9000842787682334,0.8999207522960562
2017-06-30,negative,-0.021550605089228243,-0.02452794532751701,-0.0029773402382887657,0.10004105888708806,0.09997335899513776
2017-07-03,positive,0.032675943636325935,0.03348440480182577,0.0008084611654998325,0.900071720203331,0.8999188838416613
2017-07-03,negative,-0.015952693084535355,-0.017990178764983208,-0.002037485680447853,0.10018764871295696,0.09981657608695652
2017-07-05,positive,0.01973239539458055,0.021432766158618693,0.001700370764038145,0.8999712737127371,0.90008722899729
2017-07-05,negative,-0.03292053949806292,-0.03371069305564569,-0.0007901535575827665,0.09995392953929541,0.10011792005420055
2017-07-07,positive,0.029711225274913527,0.03202544800275695,0.0023142227278434256,0.8996630917560393,0.9003581681291302
2017-07-07,negative,-0.01648721727820708,-0.016280328706899848,0.00020688857130723298,0.10007908135629942,0.09993828539703173
2017-07-10,positive,0.02195475706710546,0.023596429673058795,0.0016416726059533364,0.8998250460405156,0.9001641547502981
2017-07-10,negative,-0.02786084958790274,-0.028125357658973643,-0.00026450807107090274,0.09988137796555087,0.10013030142996424
2017-07-11,positive,0.02515893791570379,0.029131282521026446,0.003972344605322656,0.9001577235772358,0.8999061991869919
2017-07-11,negative,-0.01677780851666478,-0.01680701480391508,-2.9206287250300306e-05,0.10013008130081302,0.09995386178861788
2017-07-12,positive,0.028417162126333283,0.030141304635276166,0.0017241425089428823,0.899992947048611,0.9000255669487848
2017-07-12,negative,-0.012401168128633764,-0.013192522474819496,-0.0007913543461857322,0.10009765625,0.09990549723307292
2017-07-13,positive,0.025815960302244097,0.02962415011415783,0.003808189811913734,0.8999321831597221,0.900083991156684
2017-07-13,negative,-0.01824981488003579,-0.019029113655767396,-0.0007792987757316051,0.09998589409722222,0.10001553005642363
2017-07-14,positive,0.02230127414503985,0.022621798175857792,0.00032052403081794106,0.9000238793009876,0.8999620102029742
2017-07-14,negative,-0.015936888042013778,-0.01746131437216904,-0.001524426330155263,0.10006349723217194,0.0999363331705199
2017-07-17,positive,0.021656202595118752,0.023910733300065802,0.0022545307049470498,0.8997427548029957,0.900259280364702
2017-07-17,negative,-0.018425441517628042,-0.018284367188379946,0.00014107432924809551,0.10001248236187994,0.09998619477911647
2017-07-18,positive,0.01731057383551718,0.01856598978727696,0.0012554159517597814,0.8998900918635172,0.9001398116251093
2017-07-18,negative,-0.02337125475080972,-0.024735442764689353,-0.0013641880138796324,0.10003663604549431,0.09991527914479441
2017-07-19,positive,0.033090063416420984,0.03369351272669069,0.0006034493102697047,0.9000508363397837,0.9000472149338581
2017-07-19,negative,-0.01279647324453157,-0.01223800719817594,0.0005584660463556299,0.09980977369629387,0.10012811577566416
2017-07-20,positive,0.020567012689501753,0.023096583220990764,0.002529570531489011,0.9000481347773766,0.8999789410348976
2017-07-20,negative,-0.02441017732330287,-0.02520144283278631,-0.0007912655094834409,0.09992779783393503,0.10005575839623673
2017-07-21,positive,0.01657747030337884,0.017630941204333186,0.0010534709009543466,0.8998120218579236,0.9003208333333335
2017-07-21,negative,-0.025290662053734064,-0.02572798524341629,-0.00043732318968222467,0.100272131147541,0.09989398907103823
2017-07-24,positive,0.02360615182382957,0.02791700306662176,0.00431085124279219,0.9000054591112565,0.8999811319467191
2017-07-24,negative,-0.022941459643555227,-0.02398732221338807,-0.0010458625698328422,0.10023474178403755,0.09976948902718637
2017-07-25,positive,0.0345084637049713,0.03542451680242031,0.0009160530974490072,0.8998980742889373,0.9000964467005076
2017-07-25,negative,-0.01897663907817873,-0.020252607222929833,-0.0012759681447511023,0.10011453549270807,0.09991088550479413
2017-07-26,positive,0.023383292324764327,0.022797355512109478,-0.0005859368126548484,0.9003168144165095,0.8997937153837461
2017-07-26,negative,-0.030900485100559004,-0.03108361949034229,-0.00018313438978328697,0.09994493694391965,0.09993387589013224
2017-07-27,positive,0.023944212823649398,0.026283041292963737,0.0023388284693143385,0.899982369306418,0.9000350996376811
2017-07-27,negative,-0.03950367160450973,-0.040781966033203484,-0.0012782944286937534,0.10019385675465839,0.09981317934782608
2017-07-28,positive,0.024271141162697185,0.026054259833515604,0.0017831186708184184,0.9000331273517581,0.8999409627611265
2017-07-28,negative,-0.031568801855632385,-0.03359820949870469,-0.0020294076430723076,0.10020918483197092,0.09979028804982484
2017-07-31,positive,0.02059972303258744,0.020929214220158244,0.00032949118757080384,0.8998700708114077,0.900143246930423
2017-07-31,negative,-0.028816641373842274,-0.029745509950869976,-0.0009288685770277028,0.09990429903202755,0.10009606639381537
2017-08-01,positive,0.02616023036422869,0.026591231891201505,0.0004310015269728164,0.8998135852911133,0.9001759164680514
2017-08-01,negative,-0.02640158356733146,-0.02709066047902948,-0.0006890769116980194,0.10003108938502196,0.09999205538531382
2017-08-02,positive,0.01792973309832241,0.020078740117125984,0.0021490070188035747,0.8999393027095269,0.9000776116020848
2017-08-02,negative,-0.04308208148585573,-0.043982533544303044,-0.0009004520584473125,0.1002126023760966,0.09979549059596646
2017-08-03,positive,0.0277804900836643,0.02823251653123155,0.0004520264475672518,0.899966090695222,0.9000329358319137
2017-08-03,negative,-0.039139477781744265,-0.043885759605394134,-0.0047462818236498686,0.10000442118925937,0.10004713231118682
2017-08-04,positive,0.03785851471715769,0.04067642778410661,0.002817913066948917,0.899833836123005,0.9001555404178019
2017-08-04,negative,-0.027233111301177487,-0.028707956382967952,-0.0014748450817904657,0.10002708576618657,0.09999205267938238
2017-08-07,positive,0.025849513544149987,0.030029746143510356,0.004180232599360369,0.8999511090587987,0.900049903595327
2017-08-07,negative,-0.025023944287594108,-0.028723919496612883,-0.0036999752090187757,0.10012164001361006,0.09993591924690938
2017-08-08,positive,0.023388881262109928,0.026005702696485233,0.002616821434375305,0.899883260447036,0.9001649659863945
2017-08-08,negative,-0.03157598289664924,-0.03540654425833544,-0.003830561361686198,0.10028506640751537,0.09979308390022675
2017-08-09,positive,0.020820931870136592,0.02287864492739756,0.0020577130572609695,0.9000126250364182,0.9000045320643553
2017-08-09,negative,-0.038664694577889756,-0.040998127158159495,-0.0023334325802697384,0.10024643099932021,0.09975866757307954
2017-08-10,positive,0.00941389231327335,0.009984838979907974,0.0005709466666346235,0.9004594266277939,0.9002084750566894
2017-08-10,negative,-0.04920969316435138,-0.05201788854417464,-0.0028081953798232626,0.09999214447683835,0.10003798185941042
2017-08-11,positive,0.02969215867258294,0.02999204317885708,0.00029988450627414093,0.900101867572156,0.8998970005659309
2017-08-11,negative,-0.01963099866509539,-0.020862553296480263,-0.0012315546313848742,0.10032989732395503,0.09973853989813243
2017-08-14,positive,0.03729649051769132,0.037890443282859204,0.0005939527651678822,0.8999261961316591,0.9001051917203936
2017-08-14,negative,-0.01308777832192318,-0.014508372950980558,-0.001420594629057378,0.10023979187874674,0.10012724804886323
2017-08-15,positive,0.014570189413770144,0.015882579115209332,0.0013123897014391886,0.8999531244948761,0.9000775062231273
2017-08-15,negative,-0.03264103898245395,-0.034058262958738664,-0.001417223976284715,0.1001217146736495,0.09986535415252319
2017-08-16,positive,0.02131285045876246,0.024015109603687048,0.002702259144924588,0.8998139704098957,0.900175438596491
2017-08-16,negative,-0.019946045370074404,-0.02157806438143528,-0.001632019011360876,0.10026752364782925,0.09976513865308433
2017-08-17,positive,0.004588440714585418,0.005795153206159266,0.001206712491573848,0.899902479566481,0.9002906808325319
2017-08-17,negative,-0.038020145942531364,-0.038306208246115137,-0.0002860623035837728,0.09992838510021225,0.10008619711920155
2017-08-18,positive,0.01925450784802323,0.020634919215118053,0.0013804113670948248,0.8998655614264708,0.9001724917995702
2017-08-18,negative,-0.021261787322026646,-0.02254628766917747,-0.001284500347150823,0.09999915167967424,0.09998642687478793
2017-08-21,positive,0.01830614065958469,0.019518798223513267,0.0012126575639285764,0.8998270830293302,0.9001713766882306
2017-08-21,negative,-0.022936850270022357,-0.024514467622889693,-0.001577617352867336,0.10000867422215735,0.09997616615594145
2017-08-22,positive,0.03178429930641147,0.03405914928206342,0.0022748499756519505,0.8999712197017535,0.9000107673127056
2017-08-22,negative,-0.009815471383097204,-0.011379595148952827,-0.0015641237658556226,0.10016944349994332,0.09983509010540632
2017-08-23,positive,0.022806645215586202,0.025081541697638182,0.00227489648205198,0.8999866238630284,0.9000425604358189
2017-08-23,negative,-0.019317477401159557,-0.020633999113930587,-0.0013165217127710307,0.10013432884219402,0.09988764044943821
2017-08-24,positive,0.027753614621517923,0.029103513494500955,0.0013498988729830318,0.899893419795664,0.900150742377876
2017-08-24,negative,-0.0162411180099152,-0.01767851081227379,-0.001437392802358592,0.10013264843509657,0.09987532585288451
2017-08-25,positive,0.02585491164474723,0.02760540436527874,0.0017504927205315123,0.8999123958637231,0.9001508557813865
2017-08-25,negative,-0.017113554887984907,-0.01847284078027444,-0.0013592858922895322,0.1001233832539142,0.0998655547991831
2017-08-28,positive,0.028609857290844927,0.030991690440165764,0.002381833149320837,0.9000763885506471,0.9000386407546312
2017-08-28,negative,-0.01987866721190311,-0.020007362503829108,-0.00012869529192599885,0.09997860958225772,0.09992328673712922
2017-08-29,positive,0.021498646684300227,0.023511525140378586,0.0020128784560783583,0.900031924745333,0.899953372000455
2017-08-29,negative,-0.017738238427102683,-0.0200009850250933,-0.0022627465979906183,0.09991263342593945,0.10009382463323098
2017-08-30,positive,0.02801091686736785,0.029312796670861042,0.001301879803493191,0.8999909207869194,0.9000159598723212
2017-08-30,negative,-0.015134302830062656,-0.015428220815902022,-0.0002939179858393662,0.10023011530193474,0.099781121751026
2017-08-31,positive,0.03391873503971273,0.03528889339247833,0.0013701583527655978,0.9000739309760192,0.8999338126212486
2017-08-31,negative,-0.011412772894501749,-0.012775829112972797,-0.0013630562184710482,0.1001832787205947,0.09982197877439232
2017-09-01,positive,0.028788245843927102,0.03083863554582289,0.0020503897018957877,0.9000411426606405,0.8999607404860155
2017-09-01,negative,-0.012043246152725087,-0.014142560545982901,-0.002099314393257815,0.10013214776969934,0.09990879020108732
2017-09-05,positive,0.016306409332630414,0.024515561389840696,0.008209152057210282,0.8998059220242197,0.9000040202159431
2017-09-05,negative,-0.03518132231632889,-0.036412498599787194,-0.001231176283458306,0.10032982179777494,0.09989202848610154
2017-09-06,positive,0.02827269661131912,0.0297203093277915,0.0014476127164723789,0.8999422015182883,0.9001859246113906
2017-09-06,negative,-0.018433751608651093,-0.01879074893988426,-0.00035699733123316715,0.10012200532386868,0.09970069670380229
2017-09-07,positive,0.0272912070531592,0.030948214547654007,0.0036570074944948065,0.8999469760346441,0.8999351245837639
2017-09-07,negative,-0.029803409228176175,-0.03090170259483569,-0.0010982933666595154,0.10035492839919298,0.09980192903892524
2017-09-08,positive,0.023870224345663868,0.027106899598265677,0.003236675252601809,0.8999829756161596,0.899835171146336
2017-09-08,negative,-0.027862485244295417,-0.028755946457333138,-0.000893461213037721,0.10032284795379212,0.09986421515539365
2017-09-11,positive,0.03499686715738644,0.03724383472986994,0.0022469675724835006,0.8999443349753694,0.900371264367816
2017-09-11,negative,-0.014524015599699323,-0.015788946081719706,-0.0012649304820203829,0.10019495073891627,0.10001750261233018
2017-09-12,positive,0.030013264482906126,0.03122970215336786,0.0012164376704617355,0.8997928464733016,0.8999459956336894
