spec,signal_date,mover,horizon,low_avol_return,high_avol_return,spread,low_signal_return,high_signal_return
AVOL40,2019-08-27,positive,5,0.016210943084133404,0.01584393460267099,-0.0003670084814624136,0.01235845749652623,0.01451544093603033
AVOL40,2019-08-27,negative,5,0.03053899124572924,0.02903685016876224,-0.0015021410769670007,-0.03959252160890014,-0.03935232758864954
LIQ5M,2019-08-27,positive,5,0.01264239302333282,0.019981418843490414,0.007339025820157594,0.013896093214615777,0.013776323516000064
LIQ5M,2019-08-27,negative,5,0.02860118056192154,0.030257185198795965,0.0016560046368744238,-0.03867350080026783,-0.03791799682540895
LIQ10M,2019-08-27,positive,5,0.017367980689472894,0.0184204991240621,0.0010525184345892072,0.014650945271610424,0.014246024565051335
LIQ10M,2019-08-27,negative,5,0.027470587304825995,0.03142794944149395,0.003957362136667954,-0.03651062219186796,-0.03534569531687833
TAIL10,2019-08-27,positive,5,0.010275399457624013,0.008911160267636595,-0.0013642391899874179,0.02420361131038242,0.026282275121605712
TAIL10,2019-08-27,negative,5,0.029850687238253782,0.032743334192061595,0.0028926469538078127,-0.051631891936274966,-0.05081218799915155
MAIN_20D_1M_TAIL20,2019-09-04,positive,1,0.02881359877022645,0.024619571616536096,-0.004194027153690355,0.038238712340091144,0.039326852178581555
MAIN_20D_1M_TAIL20,2019-09-04,negative,1,0.014816006058103534,0.014382621382049054,-0.00043338467605447996,-0.015324601904726554,-0.016621801732290026
AVOL10,2019-09-04,positive,1,0.028922446002075886,0.02455220270621998,-0.004370243295855905,0.03828301211009034,0.03927904547525291
AVOL10,2019-09-04,negative,1,0.013924040240770494,0.015260419790554935,0.0013363795497844406,-0.015233880607693415,-0.016707587012969587
AVOL40,2019-09-04,positive,1,0.031821296409399805,0.023563022954311362,-0.008258273455088443,0.037985730104245066,0.039200249268876435
AVOL40,2019-09-04,negative,1,0.01369033916353118,0.015521603659711414,0.001831264496180235,-0.015130407348141948,-0.016453875562792413
LIQ5M,2019-09-04,positive,1,0.02836351988877996,0.02614349143997135,-0.0022200284488086107,0.03784612722513432,0.039059567054321946
LIQ5M,2019-09-04,negative,1,0.013070668548483572,0.014005120240260027,0.0009344516917764549,-0.012985552678691522,-0.01359177343326681
LIQ10M,2019-09-04,positive,1,0.025640691423138923,0.025957627333558553,0.0003169359104196294,0.038134421500680915,0.03889337396141619
LIQ10M,2019-09-04,negative,1,0.01106153385523168,0.014867975060336321,0.0038064412051046406,-0.01120604280773326,-0.012307951335749901
TAIL10,2019-09-04,positive,1,0.03395755971652205,0.03192930391378927,-0.0020282558027327757,0.05035131210347961,0.05256484074819915
TAIL10,2019-09-04,negative,1,0.01560703118812777,0.013022012177648867,-0.0025850190104789034,-0.026909912402416403,-0.029462317465725963
MAIN_20D_1M_TAIL20,2019-08-30,positive,3,0.018535383791735933,0.014935792887798754,-0.0035995909039371783,0.020561740674123953,0.021740937821672322
MAIN_20D_1M_TAIL20,2019-08-30,negative,3,0.011250080537638181,0.02127807512561013,0.010027994587971949,-0.02308990768818079,-0.02568934743331871
AVOL10,2019-08-30,positive,3,0.019077121681237694,0.014448997061526908,-0.004628124619710785,0.020632854249259546,0.02167457638541679
AVOL10,2019-08-30,negative,3,0.013199697486755682,0.019390721624738802,0.0061910241379831196,-0.02311242142748655,-0.025666722330055586
AVOL40,2019-08-30,positive,3,0.019374489749571868,0.014424528927718023,-0.004949960821853845,0.020667821158937075,0.021450457135517416
AVOL40,2019-08-30,negative,3,0.014353399009645922,0.018827740104715295,0.004474341095069372,-0.02290546842191161,-0.024674821992761404
LIQ5M,2019-08-30,positive,3,0.015741178803444878,0.02060949075949029,0.004868311956045413,0.02013583676400394,0.021346503694556398
LIQ5M,2019-08-30,negative,3,0.012685594161023623,0.01715162263998455,0.004466028478960927,-0.0218724145500364,-0.024860708685077188
LIQ10M,2019-08-30,positive,3,0.018619411325202572,0.02173316044908697,0.0031137491238843983,0.01862056518433535,0.021019393945038455
LIQ10M,2019-08-30,negative,3,0.01578764046496614,0.015062411064062625,-0.0007252294009035161,-0.020200551381070648,-0.022011964411627775
TAIL10,2019-08-30,positive,3,0.021233180072035,0.01656900856095811,-0.004664171511076891,0.029614219319342328,0.03195946173159088
TAIL10,2019-08-30,negative,3,0.011332283191974778,0.026936329620133315,0.015604046428158536,-0.03424210053367734,-0.03948056055768646
MAIN_20D_1M_TAIL20,2019-08-28,positive,5,0.042239248999500864,0.04249329559071402,0.00025404659121315565,0.03571835509524528,0.03918250597375683
MAIN_20D_1M_TAIL20,2019-08-28,negative,5,0.01797903376621709,0.017899453369859524,-7.958039635756753e-05,-0.011356071428094866,-0.012834772584582942
AVOL10,2019-08-28,positive,5,0.038277743417213676,0.04645578186912114,0.008178038451907461,0.03633584630358562,0.038604183019643766
AVOL10,2019-08-28,negative,5,0.015494538146311979,0.020304157202095222,0.004809619055783244,-0.011372309246387411,-0.012818558579262526
AVOL40,2019-08-28,positive,5,0.044229982278167525,0.04189893042642494,-0.002331051851742587,0.035559455091274006,0.03836192881741769
AVOL40,2019-08-28,negative,5,0.018298396626215775,0.018214424229458202,-8.397239675757284e-05,-0.010962940360570909,-0.012755940875313735
LIQ5M,2019-08-28,positive,5,0.041972589127720394,0.042857593813218006,0.0008850046854976118,0.03398050949353094,0.03640140472732355
LIQ5M,2019-08-28,negative,5,0.0170208738908663,0.019484119782605388,0.002463245891739088,-0.00969499470452399,-0.010529284093866853
LIQ10M,2019-08-28,positive,5,0.044380045807246506,0.04158188045930557,-0.0027981653479409382,0.033007610004208925,0.03606633387225807
LIQ10M,2019-08-28,negative,5,0.01837228911378528,0.018608570699090436,0.00023628158530515642,-0.009389076779519046,-0.010078107957362201
TAIL10,2019-08-28,positive,5,0.04429270565425555,0.04069521861345034,-0.00359748704080521,0.04621120619007583,0.05316632961675303
TAIL10,2019-08-28,negative,5,0.01379044698614328,0.01610592310757133,0.002315476121428052,-0.01964811204835476,-0.02259224684527177
MAIN_20D_1M_TAIL20,2019-09-05,positive,1,0.002889035508057569,0.0007167333360668533,-0.0021723021719907156,0.05317747173132126,0.05567034052804661
MAIN_20D_1M_TAIL20,2019-09-05,negative,1,-0.0045708487238049645,-0.0034204300306863063,0.0011504186931186582,-0.017066576006317318,-0.0206297743013394
AVOL10,2019-09-05,positive,1,0.0017222525894785199,0.0018280655337847556,0.00010581294430623569,0.05326326612768262,0.05558160219204135
AVOL10,2019-09-05,negative,1,-0.0044963988856971315,-0.003518528052459397,0.0009778708332377345,-0.017117369551055004,-0.020578511189660562
AVOL40,2019-09-05,positive,1,0.003180267736543336,0.00046326137005588965,-0.0027170063664874464,0.053048834638341,0.05591736354183703
AVOL40,2019-09-05,negative,1,-0.005018763066214178,-0.0018622615749814958,0.003156501491232682,-0.016528911089866427,-0.019687816919557462
LIQ5M,2019-09-05,positive,1,0.0010722085679589633,0.0013584470303605125,0.0002862384624015492,0.051541142212409644,0.05367675193769546
LIQ5M,2019-09-05,negative,1,-0.007535250668954598,-0.0030806243812903484,0.00445462628766425,-0.01843364541838818,-0.02171434378010649
LIQ10M,2019-09-05,positive,1,-0.00013246997057750204,0.0030211004597916077,0.0031535704303691098,0.05078748263047406,0.052752496687475794
LIQ10M,2019-09-05,negative,1,-0.007286896434668744,-0.00430817991918731,0.0029787165154814338,-0.018515066013046807,-0.02071871250524816
TAIL10,2019-09-05,positive,1,0.009114982971190323,0.006360847152299251,-0.0027541358188910726,0.06674579257761361,0.0716800415655809
TAIL10,2019-09-05,negative,1,-0.010620654096968296,-0.0057838978996705955,0.004836756197297701,-0.02936941695881177,-0.036481098479727705
MAIN_20D_1M_TAIL20,2019-09-03,positive,3,0.014321694104335073,0.011348111429634728,-0.002973582674700345,0.016657685933838977,0.022366930821283375
MAIN_20D_1M_TAIL20,2019-09-03,negative,3,0.035475585469169776,0.03969980338374983,0.004224217914580053,-0.04292171233621135,-0.04616325751538594
AVOL10,2019-09-03,positive,3,0.014559533279404745,0.01108167680272546,-0.003477856476679286,0.016915909614703996,0.022108020862161633
AVOL10,2019-09-03,negative,3,0.035339519259915804,0.03974776842870416,0.004408249168788354,-0.042816254381011574,-0.04626035368828018
AVOL40,2019-09-03,positive,3,0.013489961529055114,0.012829591152327468,-0.000660370376727646,0.01636687258229086,0.022092917677792628
AVOL40,2019-09-03,negative,3,0.03830942120152066,0.03814167824399631,-0.00016774295752434998,-0.042671780901838506,-0.04618583425960969
LIQ5M,2019-09-03,positive,3,0.013377215271153783,0.009707014992787647,-0.003670200278366136,0.015120847345443037,0.0165905280484899
LIQ5M,2019-09-03,negative,3,0.0322679225679579,0.04030058225986542,0.008032659691907522,-0.042198801269958085,-0.042820965412032556
LIQ10M,2019-09-03,positive,3,0.011153345354925752,0.010361099577381825,-0.0007922457775439273,0.013901006402630528,0.015805934036150097
LIQ10M,2019-09-03,negative,3,0.03428362960670306,0.04141715105445202,0.00713352144774896,-0.040759258281783145,-0.041439150885658575
TAIL10,2019-09-03,positive,3,0.01150175642991843,0.009372809745252269,-0.002128946684666162,0.026623690189315485,0.03800794059140871
TAIL10,2019-09-03,negative,3,0.03870735421695997,0.0471823438969919,0.008474989680031929,-0.05390001160669402,-0.06036774430012333
MAIN_20D_1M_TAIL20,2019-08-29,positive,5,0.021425594856954368,0.02052428605586981,-0.0009013088010845563,0.041200200191178656,0.044299810098097026
MAIN_20D_1M_TAIL20,2019-08-29,negative,5,0.001217644812448465,0.009299146967550565,0.0080815021551021,-0.008981833360023261,-0.010246252761440432
AVOL10,2019-08-29,positive,5,0.02383141287541511,0.018219018788449535,-0.005612394086965577,0.0413432096175527,0.04416505641829916
AVOL10,2019-08-29,negative,5,0.0029218478255191244,0.0075924633223661666,0.004670615496847042,-0.008878021470493899,-0.010349709095985203
AVOL40,2019-08-29,positive,5,0.022549139048589146,0.020402178505138053,-0.002146960543451093,0.041204545688599305,0.044226728502860836
AVOL40,2019-08-29,negative,5,0.0017170739455420116,0.011853896028309293,0.010136822082767281,-0.008351365558088903,-0.010067789822773766
LIQ5M,2019-08-29,positive,5,0.021811075634802387,0.027920919940526135,0.006109844305723748,0.04001051742384726,0.043001367264310884
LIQ5M,2019-08-29,negative,5,-0.0025028292646263094,0.00788369301731368,0.010386522281939991,-0.008131728996652344,-0.009662222334580424
LIQ10M,2019-08-29,positive,5,0.01711651128770187,0.033515767851145975,0.016399256563444105,0.03765801857465672,0.04098811652644431
LIQ10M,2019-08-29,negative,5,0.0002595436374803292,0.012880883369992144,0.012621339732511814,-0.007512686863888561,-0.009657515361706101
TAIL10,2019-08-29,positive,5,0.01867587283939415,0.024819354945663213,0.006143482106269062,0.05243172925303735,0.058635991280555765
TAIL10,2019-08-29,negative,5,-0.0058268078076695,0.010774680203859233,0.016601488011528734,-0.01834183644289321,-0.020890567297292995
MAIN_20D_1M_TAIL20,2019-09-06,positive,1,0.020641480449968337,0.012243110567339616,-0.008398369882628721,0.023382843076539477,0.025058752736019756
MAIN_20D_1M_TAIL20,2019-09-06,negative,1,0.002636603915951458,0.003689880746293988,0.00105327683034253,-0.02753747029187837,-0.02931421724876223
AVOL10,2019-09-06,positive,1,0.018816259418595212,0.014027755583231266,-0.004788503835363946,0.023442569992340505,0.024997095909352108
AVOL10,2019-09-06,negative,1,0.0016981154066622317,0.00456762988761468,0.002869514480952448,-0.027505853273581387,-0.029340884755959435
AVOL40,2019-09-06,positive,1,0.0203986000148841,0.013067447138379762,-0.007331152876504338,0.023255707952205263,0.02511171833841571
AVOL40,2019-09-06,negative,1,0.007188809891196926,0.0015783277119616873,-0.005610482179235239,-0.026470237604228054,-0.029014911567262408
LIQ5M,2019-09-06,positive,1,0.019260023246230513,0.007166980204550371,-0.012093043041680141,0.020905890984141643,0.02281882773803328
LIQ5M,2019-09-06,negative,1,-0.00015677505240713403,0.0014301612926338513,0.0015869363450409853,-0.026809524781728145,-0.02794134906842876
LIQ10M,2019-09-06,positive,1,0.020021906846311815,0.0044238756428341425,-0.015598031203477672,0.01985638853702283,0.02243674127782478
LIQ10M,2019-09-06,negative,1,-0.0026652191186153054,-0.00019980873864036355,0.002465410379974942,-0.026807189290899164,-0.028033526569920475
TAIL10,2019-09-06,positive,1,0.02578076804520833,0.01710060006133456,-0.00868016798387377,0.0345765962024616,0.0379549271356997
TAIL10,2019-09-06,negative,1,-0.003012267503049109,-0.0013251283071828784,0.0016871391958662308,-0.039178596397216395,-0.042739018445959745
MAIN_20D_1M_TAIL20,2019-09-04,positive,3,0.05656364416774824,0.04404214325843777,-0.012521500909310472,0.038238712340091144,0.039326852178581555
MAIN_20D_1M_TAIL20,2019-09-04,negative,3,0.016324846398345846,0.011536222217312275,-0.004788624181033572,-0.015324601904726554,-0.016621801732290026
AVOL10,2019-09-04,positive,3,0.057592786688194855,0.04317061454097725,-0.014422172147217603,0.03828301211009034,0.03927904547525291
AVOL10,2019-09-04,negative,3,0.01282388624662265,0.014838249950005784,0.002014363703383133,-0.015233880607693415,-0.016707587012969587
AVOL40,2019-09-04,positive,3,0.05964667998121348,0.04529722612049945,-0.014349453860714033,0.037985730104245066,0.039200249268876435
AVOL40,2019-09-04,negative,3,0.01536630850232519,0.013743922241505068,-0.0016223862608201224,-0.015130407348141948,-0.016453875562792413
LIQ5M,2019-09-04,positive,3,0.05411595297663293,0.04366339797857331,-0.010452554998059617,0.03784612722513432,0.039059567054321946
LIQ5M,2019-09-04,negative,3,0.007240469185903019,0.011445576681973674,0.0042051074960706555,-0.012985552678691522,-0.01359177343326681
LIQ10M,2019-09-04,positive,3,0.04766440232837653,0.04289156142085698,-0.004772840907519546,0.038134421500680915,0.03889337396141619
LIQ10M,2019-09-04,negative,3,0.0011332588054221244,0.014193950810665688,0.013060692005243563,-0.01120604280773326,-0.012307951335749901
TAIL10,2019-09-04,positive,3,0.0707531496266797,0.0549480819846645,-0.015805067642015197,0.05035131210347961,0.05256484074819915
TAIL10,2019-09-04,negative,3,0.016508286848442303,0.0104573011770904,-0.006050985671351903,-0.026909912402416403,-0.029462317465725963
MAIN_20D_1M_TAIL20,2019-08-30,positive,5,0.03744002905623703,0.028937298724247752,-0.008502730331989276,0.020561740674123953,0.021740937821672322
MAIN_20D_1M_TAIL20,2019-08-30,negative,5,0.018199006744135018,0.026264991494372412,0.008065984750237395,-0.02308990768818079,-0.02568934743331871
AVOL10,2019-08-30,positive,5,0.038241286991181914,0.028239663299648842,-0.010001623691533072,0.020632854249259546,0.02167457638541679
AVOL10,2019-08-30,negative,5,0.02077790122822762,0.023696640668140753,0.0029187394399131338,-0.02311242142748655,-0.025666722330055586
AVOL40,2019-08-30,positive,5,0.041788753055162074,0.02605933555045644,-0.015729417504705634,0.020667821158937075,0.021450457135517416
AVOL40,2019-08-30,negative,5,0.022388152339154775,0.02414875412740536,0.0017606017882505834,-0.02290546842191161,-0.024674821992761404
LIQ5M,2019-08-30,positive,5,0.03081696822874256,0.03577448518277525,0.004957516954032688,0.02013583676400394,0.021346503694556398
LIQ5M,2019-08-30,negative,5,0.014642754529772591,0.018944635551204275,0.004301881021431683,-0.0218724145500364,-0.024860708685077188
LIQ10M,2019-08-30,positive,5,0.03482671735525518,0.03588114965629395,0.0010544323010387713,0.01862056518433535,0.021019393945038455
LIQ10M,2019-08-30,negative,5,0.015874578376660835,0.01191507477891716,-0.003959503597743675,-0.020200551381070648,-0.022011964411627775
TAIL10,2019-08-30,positive,5,0.04840206688489842,0.034324323777841614,-0.014077743107056805,0.029614219319342328,0.03195946173159088
TAIL10,2019-08-30,negative,5,0.02605122800035738,0.030409405608221224,0.004358177607863844,-0.03424210053367734,-0.03948056055768646
MAIN_20D_1M_TAIL20,2019-09-09,positive,1,0.03229014309294381,0.02036274778876687,-0.011927395304176944,0.056902242221640996,0.06084868314648202
MAIN_20D_1M_TAIL20,2019-09-09,negative,1,0.0027803508483153043,-0.007743387750394616,-0.01052373859870992,-0.03544884819514515,-0.03609461382387997
AVOL10,2019-09-09,positive,1,0.031024176076189007,0.02163229106519051,-0.009391885010998496,0.057347540183169635,0.06040412476668824
AVOL10,2019-09-09,negative,1,0.0023928893551544844,-0.007365989334039487,-0.009758878689193971,-0.035474970498477594,-0.03607294229877118
AVOL40,2019-09-09,positive,1,0.03102558685282993,0.02209045221384709,-0.00893513463898284,0.056949173799831485,0.06061542550958018
AVOL40,2019-09-09,negative,1,0.0007244748878005517,-0.005316439752497095,-0.006040914640297647,-0.03426312845288422,-0.03506027750172778
LIQ5M,2019-09-09,positive,1,0.028967019421487456,0.022979086428337535,-0.005987932993149921,0.05495935499076693,0.057332437219759246
LIQ5M,2019-09-09,negative,1,7.034164804062534e-05,-0.010860921095102744,-0.01093126274314337,-0.03783676148651384,-0.03871855544665061
LIQ10M,2019-09-09,positive,1,0.026107829649869574,0.021004503286712845,-0.005103326363156729,0.05360422139291223,0.05624137562495971
LIQ10M,2019-09-09,negative,1,-0.0028325368590911217,-0.011065518661588189,-0.008232981802497067,-0.04024427646857076,-0.04168468488343895
TAIL10,2019-09-09,positive,1,0.038174760179548836,0.01922641945978964,-0.018948340719759198,0.074503031592243,0.08238867167482425
TAIL10,2019-09-09,negative,1,-0.002729902633776899,-0.013282973460499952,-0.010553070826723052,-0.05307535011509036,-0.05436088565392655
MAIN_20D_1M_TAIL20,2019-09-05,positive,3,0.05983806911718135,0.04743428472262244,-0.012403784394558907,0.05317747173132126,0.05567034052804661
MAIN_20D_1M_TAIL20,2019-09-05,negative,3,-0.0043099230584760385,-0.005922146994873489,-0.0016122239363974503,-0.017066576006317318,-0.0206297743013394
AVOL10,2019-09-05,positive,3,0.05936766053805511,0.04776474799622989,-0.011602912541825224,0.05326326612768262,0.05558160219204135
AVOL10,2019-09-05,negative,3,-0.0050513899938257455,-0.0052213796154321045,-0.000169989621606359,-0.017117369551055004,-0.020578511189660562
AVOL40,2019-09-05,positive,3,0.05930042310505383,0.049004148381988126,-0.010296274723065706,0.053048834638341,0.05591736354183703
AVOL40,2019-09-05,negative,3,-0.0016376104406244049,-0.0052362664040234395,-0.0035986559633990347,-0.016528911089866427,-0.019687816919557462
LIQ5M,2019-09-05,positive,3,0.057273711961867514,0.04672633253802167,-0.010547379423845843,0.051541142212409644,0.05367675193769546
LIQ5M,2019-09-05,negative,3,-0.006798652063459096,-0.014889953871954634,-0.008091301808495538,-0.01843364541838818,-0.02171434378010649
LIQ10M,2019-09-05,positive,3,0.05425550237952861,0.04365756958914934,-0.010597932790379266,0.05078748263047406,0.052752496687475794
LIQ10M,2019-09-05,negative,3,-0.01233277689400918,-0.015906004514353058,-0.0035732276203438787,-0.018515066013046807,-0.02071871250524816
TAIL10,2019-09-05,positive,3,0.07337648288915163,0.06463398831703746,-0.008742494572114179,0.06674579257761361,0.0716800415655809
TAIL10,2019-09-05,negative,3,-0.009565490288812015,-0.01280119727350638,-0.003235706984694364,-0.02936941695881177,-0.036481098479727705
MAIN_20D_1M_TAIL20,2019-09-03,positive,5,0.025870348971508295,0.013731466693805127,-0.012138882277703168,0.016657685933838977,0.022366930821283375
MAIN_20D_1M_TAIL20,2019-09-03,negative,5,0.09080768249054977,0.08313709065328516,-0.007670591837264609,-0.04292171233621135,-0.04616325751538594
AVOL10,2019-09-03,positive,5,0.023989589809926937,0.015537288836341135,-0.008452300973585802,0.016915909614703996,0.022108020862161633
AVOL10,2019-09-03,negative,5,0.09088157432970713,0.08290321686545096,-0.007978357464256167,-0.042816254381011574,-0.04626035368828018
AVOL40,2019-09-03,positive,5,0.024750104997119084,0.016699190053221062,-0.008050914943898022,0.01636687258229086,0.022092917677792628
AVOL40,2019-09-03,negative,5,0.09782668113694624,0.07878010282358464,-0.01904657831336161,-0.042671780901838506,-0.04618583425960969
LIQ5M,2019-09-03,positive,5,0.020532266966694707,0.0069140046433448,-0.013618262323349908,0.015120847345443037,0.0165905280484899
LIQ5M,2019-09-03,negative,5,0.08035378305510388,0.08276145816748631,0.0024076751123824347,-0.042198801269958085,-0.042820965412032556
LIQ10M,2019-09-03,positive,5,0.012021269293901479,0.003960660419090428,-0.00806060887481105,0.013901006402630528,0.015805934036150097
LIQ10M,2019-09-03,negative,5,0.07835787859542262,0.08340222542984226,0.005044346834419636,-0.040759258281783145,-0.041439150885658575
TAIL10,2019-09-03,positive,5,0.02810078437141522,0.009188155611810151,-0.01891262875960507,0.026623690189315485,0.03800794059140871
TAIL10,2019-09-03,negative,5,0.10411075500838685,0.09764483022212547,-0.006465924786261373,-0.05390001160669402,-0.06036774430012333
MAIN_20D_1M_TAIL20,2019-09-10,positive,1,0.02357543543464579,0.023659827290828325,8.439185618253423e-05,0.05534876311721985,0.05655621377325891
MAIN_20D_1M_TAIL20,2019-09-10,negative,1,0.014077577612637653,0.008443361868749163,-0.0056342157438884904,-0.026826881487766734,-0.027270370327698516
AVOL10,2019-09-10,positive,1,0.022617411203486384,0.02449451902277768,0.001877107819291294,0.055476541901499,0.05642842707094962
AVOL10,2019-09-10,negative,1,0.013820705478806261,0.008699972876461341,-0.00512073260234492,-0.02670913720885083,-0.02738344181116909
AVOL40,2019-09-10,positive,1,0.02421662557857318,0.023112335848973764,-0.001104289729599417,0.0554315702152353,0.05644113053877564
AVOL40,2019-09-10,negative,1,0.015068667955225028,0.007730189486467176,-0.007338478468757853,-0.02604822784186857,-0.02690860579260825
LIQ5M,2019-09-10,positive,1,0.021493557702392144,0.020456828546446516,-0.001036729155945628,0.050710329137884404,0.05194296800567004
LIQ5M,2019-09-10,negative,1,0.014605028027799605,0.006455997744668746,-0.00814903028313086,-0.027593757948142394,-0.027771065370356472
LIQ10M,2019-09-10,positive,1,0.01977093266762544,0.01688579682647039,-0.002885135841155049,0.04652271798496947,0.04708220845378999
LIQ10M,2019-09-10,negative,1,0.012270420645997069,0.00596680595848337,-0.006303614687513699,-0.02878030616586135,-0.028846623244028157
TAIL10,2019-09-10,positive,1,0.02691484530789017,0.025049433265693522,-0.0018654120421966493,0.07364538165163363,0.07599053332623851
TAIL10,2019-09-10,negative,1,0.017617568560005393,0.007109402683303445,-0.010508165876701947,-0.040608989552454365,-0.041455212785019256
MAIN_20D_1M_TAIL20,2019-09-06,positive,3,0.06774667482818181,0.035992407265548754,-0.031754267562633054,0.023382843076539477,0.025058752736019756
MAIN_20D_1M_TAIL20,2019-09-06,negative,3,0.03926627986417187,0.030252359062006767,-0.0090139208021651,-0.02753747029187837,-0.02931421724876223
AVOL10,2019-09-06,positive,3,0.06194870444372941,0.041699390767756986,-0.020249313675972422,0.023442569992340505,0.024997095909352108
AVOL10,2019-09-06,negative,3,0.037070296291473445,0.032386347357448615,-0.00468394893402483,-0.027505853273581387,-0.029340884755959435
AVOL40,2019-09-06,positive,3,0.06324960406678895,0.042468623718979644,-0.020780980347809307,0.023255707952205263,0.02511171833841571
AVOL40,2019-09-06,negative,3,0.044417528707369404,0.030283919885929617,-0.014133608821439787,-0.026470237604228054,-0.029014911567262408
LIQ5M,2019-09-06,positive,3,0.06333194649075392,0.029587067566084407,-0.033744878924669514,0.020905890984141643,0.02281882773803328
LIQ5M,2019-09-06,negative,3,0.03355082931273995,0.025839194204244086,-0.007711635108495863,-0.026809524781728145,-0.02794134906842876
LIQ10M,2019-09-06,positive,3,0.05913045804170316,0.024018014503372473,-0.035112443538330686,0.01985638853702283,0.02243674127782478
LIQ10M,2019-09-06,negative,3,0.027508255639336603,0.017059841224404442,-0.010448414414932161,-0.026807189290899164,-0.028033526569920475
TAIL10,2019-09-06,positive,3,0.08198159658635654,0.04640897154188395,-0.03557262504447259,0.0345765962024616,0.0379549271356997
TAIL10,2019-09-06,negative,3,0.030297919868147505,0.03165282130921484,0.001354901441067334,-0.039178596397216395,-0.042739018445959745
MAIN_20D_1M_TAIL20,2019-09-04,positive,5,0.10289585426804601,0.0809215422247498,-0.02197431204329621,0.038238712340091144,0.039326852178581555
MAIN_20D_1M_TAIL20,2019-09-04,negative,5,0.06098882796209276,0.03937250822226611,-0.021616319739826653,-0.015324601904726554,-0.016621801732290026
AVOL10,2019-09-04,positive,5,0.104080474330654,0.07996148637770376,-0.02411898795295024,0.03828301211009034,0.03927904547525291
AVOL10,2019-09-04,negative,5,0.05128295789153932,0.048651295172541485,-0.0026316627189978334,-0.015233880607693415,-0.016707587012969587
AVOL40,2019-09-04,positive,5,0.10643001910372137,0.08302190777808387,-0.0234081113256375,0.037985730104245066,0.039200249268876435
AVOL40,2019-09-04,negative,5,0.05958036733566335,0.04262091277979698,-0.016959454555866373,-0.015130407348141948,-0.016453875562792413
LIQ5M,2019-09-04,positive,5,0.09972375344899673,0.07908954015325056,-0.020634213295746162,0.03784612722513432,0.039059567054321946
LIQ5M,2019-09-04,negative,5,0.044296821194450345,0.036131834623688915,-0.00816498657076143,-0.012985552678691522,-0.01359177343326681
LIQ10M,2019-09-04,positive,5,0.08537663375679687,0.07633957523849186,-0.00903705851830501,0.038134421500680915,0.03889337396141619
LIQ10M,2019-09-04,negative,5,0.030120125638653718,0.03474052713098933,0.004620401492335613,-0.01120604280773326,-0.012307951335749901
TAIL10,2019-09-04,positive,5,0.12186998457022921,0.09084930744753213,-0.031020677122697085,0.05035131210347961,0.05256484074819915
TAIL10,2019-09-04,negative,5,0.06948500542517068,0.043949042529729886,-0.025535962895440793,-0.026909912402416403,-0.029462317465725963
MAIN_20D_1M_TAIL20,2019-09-11,positive,1,-0.00020664264243016334,-0.008499035537922636,-0.008292392895492473,0.049172104261993935,0.05393078412626821
MAIN_20D_1M_TAIL20,2019-09-11,negative,1,-0.005117133238236449,-0.0019616267327567907,0.0031555065054796583,-0.011602131664351702,-0.014889084324539167
AVOL10,2019-09-11,positive,1,-0.0020031838974314,-0.006664587994345962,-0.004661404096914562,0.049189039300886285,0.05391394789386663
AVOL10,2019-09-11,negative,1,-0.005278245918600555,-0.0017984731781102686,0.003479772740490286,-0.01184457194988386,-0.014662573411760294
AVOL40,2019-09-11,positive,1,-0.0006151509226837084,-0.00812711757969247,-0.007511966657008763,0.04878165636114045,0.05420952120132908
AVOL40,2019-09-11,negative,1,-0.006519783274593091,-4.0851886590223457e-05,0.006478931388002867,-0.011405763515502302,-0.014706824562596473
LIQ5M,2019-09-11,positive,1,-0.0025999044973516404,-0.007189689980004389,-0.004589785482652748,0.045327285076954195,0.047186960520194346
LIQ5M,2019-09-11,negative,1,-0.0068644739133151625,0.00034073622024650193,0.007205210133561664,-0.010452776704973358,-0.012870881290006875
LIQ10M,2019-09-11,positive,1,-0.0017827109576413127,-0.008318615823158427,-0.006535904865517114,0.04252298474536456,0.04542958278564806
LIQ10M,2019-09-11,negative,1,-0.0065691711399900625,0.0007738433259665263,0.0073430144659565886,-0.011365090850289382,-0.013474499433731427
TAIL10,2019-09-11,positive,1,-0.0029780037742986863,-0.01236373093097761,-0.009385727156678925,0.061547842718557545,0.07107977588671495
TAIL10,2019-09-11,negative,1,-0.006384479186423218,-0.003316591618736869,0.0030678875676863494,-0.0202765820459763,-0.026816533846198337
MAIN_20D_1M_TAIL20,2019-09-09,positive,3,0.04507959548940281,0.036913234852929244,-0.008166360636473566,0.056902242221640996,0.06084868314648202
MAIN_20D_1M_TAIL20,2019-09-09,negative,3,0.017467605854685174,0.007366076692845762,-0.010101529161839411,-0.03544884819514515,-0.03609461382387997
AVOL10,2019-09-09,positive,3,0.043816404203362205,0.03828584762645669,-0.005530556576905515,0.057347540183169635,0.06040412476668824
AVOL10,2019-09-09,negative,3,0.01575223817002532,0.009083964889588663,-0.006668273280436655,-0.035474970498477594,-0.03607294229877118
AVOL40,2019-09-09,positive,3,0.046702935039074515,0.03632575819891224,-0.010377176840162275,0.056949173799831485,0.06061542550958018
AVOL40,2019-09-09,negative,3,0.015067676679209035,0.010599647175820136,-0.004468029503388898,-0.03426312845288422,-0.03506027750172778
